modelo,familia,origen,paso,real,pronostico,error
"ARIMA(2,1,2)",Box-Jenkins,2024-12-01 00:00:00,1,2.025554222663928,4.085523294705386,2.059969072041458
"SARIMA(1,1,1)(1,1,1,12)",estacional,2024-12-01 00:00:00,1,2.025554222663928,2.8541838917107345,0.8286296690468067
"SARIMA(2,1,1)(0,1,1,12)",estacional,2024-12-01 00:00:00,1,2.025554222663928,3.9797457635688405,1.9541915409049126
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2024-12-01 00:00:00,1,2.025554222663928,2.764837123876236,0.7392829012123081
Ridge sobre rezagos,regularizado,2024-12-01 00:00:00,1,2.025554222663928,3.732724226529385,1.7071700038654574
Random Forest,aprendizaje,2024-12-01 00:00:00,1,2.025554222663928,2.3174300846739153,0.2918758620099875
MLP,aprendizaje,2024-12-01 00:00:00,1,2.025554222663928,3.5090528600921864,1.4834986374282586
LSTM(16) v12,red neuronal,2024-12-01 00:00:00,1,2.025554222663928,1.9885679821740476,-0.036986240489880196
LSTM(32) v24,red neuronal,2024-12-01 00:00:00,1,2.025554222663928,1.9437581284304792,-0.08179609423344858
CNN 1D v12,red neuronal,2024-12-01 00:00:00,1,2.025554222663928,2.409796168771119,0.3842419461071911
CNN 1D v24,red neuronal,2024-12-01 00:00:00,1,2.025554222663928,2.3055873724966656,0.28003314983273775
Ingenuo,referencia,2025-01-01 00:00:00,1,1.1816208207961143,2.025554222663928,0.8439334018678135
Ingenuo estacional,referencia,2025-01-01 00:00:00,1,1.1816208207961143,2.262780790238894,1.0811599694427798
Deriva,referencia,2025-01-01 00:00:00,1,1.1816208207961143,2.0160996230974266,0.8344788023013123
AR(1),Box-Jenkins,2025-01-01 00:00:00,1,1.1816208207961143,2.3191261639222804,1.1375053431261661
AR(12),Box-Jenkins,2025-01-01 00:00:00,1,1.1816208207961143,2.2972448481829195,1.1156240273868052
MA(2),Box-Jenkins,2025-01-01 00:00:00,1,1.1816208207961143,2.374952943870209,1.1933321230740948
"ARMA(2,2)",Box-Jenkins,2025-01-01 00:00:00,1,1.1816208207961143,1.2829808047439508,0.10135998394783652
"ARIMA(1,1,1)",Box-Jenkins,2025-01-01 00:00:00,1,1.1816208207961143,2.080381740798299,0.8987609200021849
"ARIMA(2,1,2)",Box-Jenkins,2025-01-01 00:00:00,1,1.1816208207961143,0.9933833343900571,-0.1882374864060572
"SARIMA(1,1,1)(1,1,1,12)",estacional,2025-01-01 00:00:00,1,1.1816208207961143,1.6111052867254978,0.4294844659293835
"SARIMA(2,1,1)(0,1,1,12)",estacional,2025-01-01 00:00:00,1,1.1816208207961143,1.038422327504585,-0.14319849329152934
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2025-01-01 00:00:00,1,1.1816208207961143,1.5828033158626251,0.4011824950665108
Ridge sobre rezagos,regularizado,2025-01-01 00:00:00,1,1.1816208207961143,2.322707375296984,1.1410865545008697
Random Forest,aprendizaje,2025-01-01 00:00:00,1,1.1816208207961143,1.9848026263727696,0.8031818055766553
MLP,aprendizaje,2025-01-01 00:00:00,1,1.1816208207961143,2.471824716214968,1.2902038954188537
LSTM(16) v12,red neuronal,2025-01-01 00:00:00,1,1.1816208207961143,1.7798017854962231,0.5981809647001088
LSTM(32) v24,red neuronal,2025-01-01 00:00:00,1,1.1816208207961143,1.97714056113212,0.7955197403360057
CNN 1D v12,red neuronal,2025-01-01 00:00:00,1,1.1816208207961143,2.438756222398683,1.2571354016025689
CNN 1D v24,red neuronal,2025-01-01 00:00:00,1,1.1816208207961143,3.3697006651240744,2.18807984432796
Ingenuo,referencia,2025-02-01 00:00:00,1,4.492629808647175,1.1816208207961143,-3.3110089878510607
Ingenuo estacional,referencia,2025-02-01 00:00:00,1,4.492629808647175,-2.270542620912719,-6.763172429559894
Deriva,referencia,2025-02-01 00:00:00,1,4.492629808647175,1.1685222089924894,-3.3241075996546856
AR(1),Box-Jenkins,2025-02-01 00:00:00,1,4.492629808647175,1.640547579045551,-2.852082229601624
AR(12),Box-Jenkins,2025-02-01 00:00:00,1,4.492629808647175,2.569153096200279,-1.923476712446896
MA(2),Box-Jenkins,2025-02-01 00:00:00,1,4.492629808647175,1.8133284531936447,-2.6793013554535303
"ARMA(2,2)",Box-Jenkins,2025-02-01 00:00:00,1,4.492629808647175,2.6516704112380998,-1.8409593974090752
"ARIMA(1,1,1)",Box-Jenkins,2025-02-01 00:00:00,1,4.492629808647175,1.394626264217221,-3.098003544429954
"ARIMA(2,1,2)",Box-Jenkins,2025-02-01 00:00:00,1,4.492629808647175,2.4293030871902412,-2.0633267214569337
"SARIMA(1,1,1)(1,1,1,12)",estacional,2025-02-01 00:00:00,1,4.492629808647175,3.103561141373862,-1.389068667273313
"SARIMA(2,1,1)(0,1,1,12)",estacional,2025-02-01 00:00:00,1,4.492629808647175,2.305243492224929,-2.187386316422246
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2025-02-01 00:00:00,1,4.492629808647175,3.041968624967793,-1.4506611836793821
Ridge sobre rezagos,regularizado,2025-02-01 00:00:00,1,4.492629808647175,2.5594047765337393,-1.9332250321134357
Random Forest,aprendizaje,2025-02-01 00:00:00,1,4.492629808647175,3.388414023459447,-1.1042157851877281
MLP,aprendizaje,2025-02-01 00:00:00,1,4.492629808647175,4.30110869755739,-0.1915211110897852
LSTM(16) v12,red neuronal,2025-02-01 00:00:00,1,4.492629808647175,1.5762028229337637,-2.9164269857134113
LSTM(32) v24,red neuronal,2025-02-01 00:00:00,1,4.492629808647175,1.9117766812335217,-2.5808531274136532
CNN 1D v12,red neuronal,2025-02-01 00:00:00,1,4.492629808647175,2.5989712157060194,-1.8936585929411556
CNN 1D v24,red neuronal,2025-02-01 00:00:00,1,4.492629808647175,2.699601200324379,-1.7930286083227962
Ingenuo,referencia,2025-03-01 00:00:00,1,-0.09167105984454471,4.492629808647175,4.58430086849172
Ingenuo estacional,referencia,2025-03-01 00:00:00,1,-0.09167105984454471,5.409986698638258,5.5016577584828035
Deriva,referencia,2025-03-01 00:00:00,1,-0.09167105984454471,4.49398383858118,4.585654898425725
AR(1),Box-Jenkins,2025-03-01 00:00:00,1,-0.09167105984454471,4.292203142754642,4.383874202599186
AR(12),Box-Jenkins,2025-03-01 00:00:00,1,-0.09167105984454471,3.236731238097913,3.328402297942458
MA(2),Box-Jenkins,2025-03-01 00:00:00,1,-0.09167105984454471,5.258363774114182,5.350034833958727
"ARMA(2,2)",Box-Jenkins,2025-03-01 00:00:00,1,-0.09167105984454471,3.349434635165891,3.4411056950104357
"ARIMA(1,1,1)",Box-Jenkins,2025-03-01 00:00:00,1,-0.09167105984454471,3.907935559689905,3.9996066195344495
"ARIMA(2,1,2)",Box-Jenkins,2025-03-01 00:00:00,1,-0.09167105984454471,3.2363445418087107,3.3280156016532554
"SARIMA(1,1,1)(1,1,1,12)",estacional,2025-03-01 00:00:00,1,-0.09167105984454471,1.6480145006049636,1.7396855604495083
"SARIMA(2,1,1)(0,1,1,12)",estacional,2025-03-01 00:00:00,1,-0.09167105984454471,3.6272298006077097,3.7189008604522544
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2025-03-01 00:00:00,1,-0.09167105984454471,1.6437270978051561,1.7353981576497008
Ridge sobre rezagos,regularizado,2025-03-01 00:00:00,1,-0.09167105984454471,3.249940210976,3.3416112708205445
Random Forest,aprendizaje,2025-03-01 00:00:00,1,-0.09167105984454471,1.818269831762056,1.9099408916066007
MLP,aprendizaje,2025-03-01 00:00:00,1,-0.09167105984454471,1.530850682615132,1.6225217424596767
LSTM(16) v12,red neuronal,2025-03-01 00:00:00,1,-0.09167105984454471,2.390634521015374,2.4823055808599186
LSTM(32) v24,red neuronal,2025-03-01 00:00:00,1,-0.09167105984454471,2.184910068181268,2.276581128025813
CNN 1D v12,red neuronal,2025-03-01 00:00:00,1,-0.09167105984454471,1.6179733311364457,1.7096443909809904
CNN 1D v24,red neuronal,2025-03-01 00:00:00,1,-0.09167105984454471,3.7377599864688213,3.829431046313366
Ingenuo,referencia,2025-04-01 00:00:00,1,2.1527050085237143,-0.09167105984454471,-2.244376068368259
Ingenuo estacional,referencia,2025-04-01 00:00:00,1,2.1527050085237143,2.027986193076714,-0.12471881544700025
Deriva,referencia,2025-04-01 00:00:00,1,2.1527050085237143,-0.11016834981714534,-2.2628733583408596
AR(1),Box-Jenkins,2025-04-01 00:00:00,1,2.1527050085237143,0.6269127513551151,-1.5257922571685991
AR(12),Box-Jenkins,2025-04-01 00:00:00,1,2.1527050085237143,1.6342546881676894,-0.5184503203560249
MA(2),Box-Jenkins,2025-04-01 00:00:00,1,2.1527050085237143,-0.018316908023349843,-2.171021916547064
"ARMA(2,2)",Box-Jenkins,2025-04-01 00:00:00,1,2.1527050085237143,1.022184206663187,-1.1305208018605273
"ARIMA(1,1,1)",Box-Jenkins,2025-04-01 00:00:00,1,2.1527050085237143,0.5679825024797789,-1.5847225060439354
"ARIMA(2,1,2)",Box-Jenkins,2025-04-01 00:00:00,1,2.1527050085237143,0.7325202118016931,-1.4201847967220211
"SARIMA(1,1,1)(1,1,1,12)",estacional,2025-04-01 00:00:00,1,2.1527050085237143,1.2471827443041712,-0.9055222642195431
"SARIMA(2,1,1)(0,1,1,12)",estacional,2025-04-01 00:00:00,1,2.1527050085237143,0.6489722447344128,-1.5037327637893014
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2025-04-01 00:00:00,1,2.1527050085237143,1.2445159935016705,-0.9081890150220437
Ridge sobre rezagos,regularizado,2025-04-01 00:00:00,1,2.1527050085237143,1.65048735996888,-0.5022176485548342
Random Forest,aprendizaje,2025-04-01 00:00:00,1,2.1527050085237143,1.963689632835461,-0.18901537568825333
MLP,aprendizaje,2025-04-01 00:00:00,1,2.1527050085237143,1.761750012705372,-0.39095499581834225
LSTM(16) v12,red neuronal,2025-04-01 00:00:00,1,2.1527050085237143,1.8229539262918224,-0.32975108223189187
LSTM(32) v24,red neuronal,2025-04-01 00:00:00,1,2.1527050085237143,1.9385920829331205,-0.2141129255905938
CNN 1D v12,red neuronal,2025-04-01 00:00:00,1,2.1527050085237143,1.243278709441538,-0.9094262990821762
CNN 1D v24,red neuronal,2025-04-01 00:00:00,1,2.1527050085237143,2.2317575620608734,0.07905255353715912
Ingenuo,referencia,2025-05-01 00:00:00,1,3.434797938137324,2.1527050085237143,-1.2820929296136097
Ingenuo estacional,referencia,2025-05-01 00:00:00,1,3.434797938137324,-2.0986513232682413,-5.533449261405565
Deriva,referencia,2025-05-01 00:00:00,1,3.434797938137324,2.143961483026721,-1.290836455110603
AR(1),Box-Jenkins,2025-05-01 00:00:00,1,3.434797938137324,2.419765786938653,-1.015032151198671
AR(12),Box-Jenkins,2025-05-01 00:00:00,1,3.434797938137324,3.43708184844119,0.002283910303865877
MA(2),Box-Jenkins,2025-05-01 00:00:00,1,3.434797938137324,3.5374826376496484,0.1026846995123245
"ARMA(2,2)",Box-Jenkins,2025-05-01 00:00:00,1,3.434797938137324,2.4753497409419696,-0.9594481971953543
"ARIMA(1,1,1)",Box-Jenkins,2025-05-01 00:00:00,1,3.434797938137324,2.042441913939073,-1.3923560241982509
"ARIMA(2,1,2)",Box-Jenkins,2025-05-01 00:00:00,1,3.434797938137324,2.259331929600558,-1.175466008536766
"SARIMA(1,1,1)(1,1,1,12)",estacional,2025-05-01 00:00:00,1,3.434797938137324,3.5923694459233784,0.15757150778605444
"SARIMA(2,1,1)(0,1,1,12)",estacional,2025-05-01 00:00:00,1,3.434797938137324,2.152679735120724,-1.2821182030166
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2025-05-01 00:00:00,1,3.434797938137324,3.5161164259559814,0.08131848781865747
Ridge sobre rezagos,regularizado,2025-05-01 00:00:00,1,3.434797938137324,3.4139749059717754,-0.020823032165548483
Random Forest,aprendizaje,2025-05-01 00:00:00,1,3.434797938137324,3.0754157573020664,-0.3593821808352575
MLP,aprendizaje,2025-05-01 00:00:00,1,3.434797938137324,5.431275347452961,1.996477409315637
LSTM(16) v12,red neuronal,2025-05-01 00:00:00,1,3.434797938137324,1.8281467451016582,-1.6066511930356657
LSTM(32) v24,red neuronal,2025-05-01 00:00:00,1,3.434797938137324,1.9439117499704215,-1.4908861881669024
CNN 1D v12,red neuronal,2025-05-01 00:00:00,1,3.434797938137324,1.6326482403689668,-1.802149697768357
CNN 1D v24,red neuronal,2025-05-01 00:00:00,1,3.434797938137324,1.8188278588478743,-1.6159700792894496
Ingenuo,referencia,2025-06-01 00:00:00,1,4.809843187438023,3.434797938137324,-1.3750452493006993
Ingenuo estacional,referencia,2025-06-01 00:00:00,1,4.809843187438023,2.945873684210265,-1.8639695032277581
Deriva,referencia,2025-06-01 00:00:00,1,4.809843187438023,3.431594483263123,-1.3782487041749003
AR(1),Box-Jenkins,2025-06-01 00:00:00,1,4.809843187438023,3.4421469519432044,-1.3676962354948188
AR(12),Box-Jenkins,2025-06-01 00:00:00,1,4.809843187438023,2.1707107687043097,-2.6391324187337135
MA(2),Box-Jenkins,2025-06-01 00:00:00,1,4.809843187438023,3.962999845506997,-0.8468433419310264
"ARMA(2,2)",Box-Jenkins,2025-06-01 00:00:00,1,4.809843187438023,3.0142881965923647,-1.7955549908456585
"ARIMA(1,1,1)",Box-Jenkins,2025-06-01 00:00:00,1,4.809843187438023,3.0835441444234695,-1.7262990430145537
"ARIMA(2,1,2)",Box-Jenkins,2025-06-01 00:00:00,1,4.809843187438023,2.8859940493893896,-1.9238491380486336
"SARIMA(1,1,1)(1,1,1,12)",estacional,2025-06-01 00:00:00,1,4.809843187438023,1.3568273821581869,-3.4530158052798363
"SARIMA(2,1,1)(0,1,1,12)",estacional,2025-06-01 00:00:00,1,4.809843187438023,2.5769974484561535,-2.2328457389818697
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2025-06-01 00:00:00,1,4.809843187438023,1.3901170708006623,-3.419726116637361
Ridge sobre rezagos,regularizado,2025-06-01 00:00:00,1,4.809843187438023,2.2139897184973645,-2.5958534689406587
Random Forest,aprendizaje,2025-06-01 00:00:00,1,4.809843187438023,1.372344240623087,-3.4374989468149364
MLP,aprendizaje,2025-06-01 00:00:00,1,4.809843187438023,0.9824466660075746,-3.8273965214304484
LSTM(16) v12,red neuronal,2025-06-01 00:00:00,1,4.809843187438023,2.123072297492513,-2.6867708899455103
LSTM(32) v24,red neuronal,2025-06-01 00:00:00,1,4.809843187438023,2.093561997932744,-2.7162811895052794
CNN 1D v12,red neuronal,2025-06-01 00:00:00,1,4.809843187438023,1.5117637905768577,-3.2980793968611657
CNN 1D v24,red neuronal,2025-06-01 00:00:00,1,4.809843187438023,2.253486793095451,-2.556356394342572
Ingenuo,referencia,2025-07-01 00:00:00,1,2.9070466187174127,4.809843187438023,1.9027965687206105
Ingenuo estacional,referencia,2025-07-01 00:00:00,1,2.9070466187174127,1.2261275321314935,-1.6809190865859192
Deriva,referencia,2025-07-01 00:00:00,1,2.9070466187174127,4.812529684291065,1.9054830655736525
AR(1),Box-Jenkins,2025-07-01 00:00:00,1,2.9070466187174127,4.539390202692838,1.632343583975425
AR(12),Box-Jenkins,2025-07-01 00:00:00,1,2.9070466187174127,5.910106509629676,3.0030598909122634
MA(2),Box-Jenkins,2025-07-01 00:00:00,1,2.9070466187174127,4.069864029413685,1.162817410696272
"ARMA(2,2)",Box-Jenkins,2025-07-01 00:00:00,1,2.9070466187174127,4.616976261773111,1.7099296430556983
"ARIMA(1,1,1)",Box-Jenkins,2025-07-01 00:00:00,1,2.9070466187174127,4.297791036913375,1.390744418195962
"ARIMA(2,1,2)",Box-Jenkins,2025-07-01 00:00:00,1,2.9070466187174127,4.520342040910101,1.6132954221926887
"SARIMA(1,1,1)(1,1,1,12)",estacional,2025-07-01 00:00:00,1,2.9070466187174127,4.735046333767205,1.827999715049792
"SARIMA(2,1,1)(0,1,1,12)",estacional,2025-07-01 00:00:00,1,2.9070466187174127,5.056759385854617,2.1497127671372045
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2025-07-01 00:00:00,1,2.9070466187174127,4.51169869040294,1.6046520716855275
Ridge sobre rezagos,regularizado,2025-07-01 00:00:00,1,2.9070466187174127,5.831122858432626,2.9240762397152134
Random Forest,aprendizaje,2025-07-01 00:00:00,1,2.9070466187174127,3.7906895170692576,0.883642898351845
MLP,aprendizaje,2025-07-01 00:00:00,1,2.9070466187174127,1.422384488021311,-1.4846621306961016
LSTM(16) v12,red neuronal,2025-07-01 00:00:00,1,2.9070466187174127,2.9440276676854404,0.036981048968027785
LSTM(32) v24,red neuronal,2025-07-01 00:00:00,1,2.9070466187174127,2.3593111836302763,-0.5477354350871364
CNN 1D v12,red neuronal,2025-07-01 00:00:00,1,2.9070466187174127,1.9246046421960508,-0.9824419765213619
CNN 1D v24,red neuronal,2025-07-01 00:00:00,1,2.9070466187174127,2.211109169572392,-0.6959374491450205
Ingenuo,referencia,2025-08-01 00:00:00,1,3.946999699259268,2.9070466187174127,-1.0399530805418555
Ingenuo estacional,referencia,2025-08-01 00:00:00,1,3.946999699259268,0.5923234177251269,-3.3546762815341413
Deriva,referencia,2025-08-01 00:00:00,1,3.946999699259268,2.9016246769935456,-1.0453750222657225
AR(1),Box-Jenkins,2025-08-01 00:00:00,1,3.946999699259268,3.0224297906693844,-0.9245699085898837
AR(12),Box-Jenkins,2025-08-01 00:00:00,1,3.946999699259268,2.159754188486443,-1.7872455107728253
MA(2),Box-Jenkins,2025-08-01 00:00:00,1,3.946999699259268,2.788072180187856,-1.1589275190714123
"ARMA(2,2)",Box-Jenkins,2025-08-01 00:00:00,1,3.946999699259268,2.704400883553799,-1.242598815705469
"ARIMA(1,1,1)",Box-Jenkins,2025-08-01 00:00:00,1,3.946999699259268,3.0279433603663755,-0.9190563388928927
"ARIMA(2,1,2)",Box-Jenkins,2025-08-01 00:00:00,1,3.946999699259268,2.6436719977226373,-1.303327701536631
"SARIMA(1,1,1)(1,1,1,12)",estacional,2025-08-01 00:00:00,1,3.946999699259268,2.73874956698618,-1.208250132273088
"SARIMA(2,1,1)(0,1,1,12)",estacional,2025-08-01 00:00:00,1,3.946999699259268,2.2542078487309483,-1.69279185052832
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2025-08-01 00:00:00,1,3.946999699259268,2.6553762756944903,-1.2916234235647779
Ridge sobre rezagos,regularizado,2025-08-01 00:00:00,1,3.946999699259268,2.2391050410449744,-1.7078946582142938
Random Forest,aprendizaje,2025-08-01 00:00:00,1,3.946999699259268,3.050396886067867,-0.896602813191401
MLP,aprendizaje,2025-08-01 00:00:00,1,3.946999699259268,3.419300119614313,-0.5276995796449553
LSTM(16) v12,red neuronal,2025-08-01 00:00:00,1,3.946999699259268,2.935693662106006,-1.011306037153262
LSTM(32) v24,red neuronal,2025-08-01 00:00:00,1,3.946999699259268,2.371757727728551,-1.5752419715307173
CNN 1D v12,red neuronal,2025-08-01 00:00:00,1,3.946999699259268,2.2682712538426433,-1.678728445416625
CNN 1D v24,red neuronal,2025-08-01 00:00:00,1,3.946999699259268,2.245436828828953,-1.7015628704303154
Ingenuo,referencia,2025-09-01 00:00:00,1,3.07646433434019,3.946999699259268,0.8705353649190783
Ingenuo estacional,referencia,2025-09-01 00:00:00,1,3.07646433434019,3.598788069074188,0.5223237347339982
Deriva,referencia,2025-09-01 00:00:00,1,3.07646433434019,3.9460073127144932,0.8695429783743034
AR(1),Box-Jenkins,2025-09-01 00:00:00,1,3.07646433434019,3.8512453229779613,0.7747809886377715
AR(12),Box-Jenkins,2025-09-01 00:00:00,1,3.07646433434019,4.70614212669678,1.6296777923565902
MA(2),Box-Jenkins,2025-09-01 00:00:00,1,3.07646433434019,4.010652614865828,0.9341882805256381
"ARMA(2,2)",Box-Jenkins,2025-09-01 00:00:00,1,3.07646433434019,4.354642415261937,1.2781780809217471
"ARIMA(1,1,1)",Box-Jenkins,2025-09-01 00:00:00,1,3.07646433434019,3.7863074562951775,0.7098431219549877
"ARIMA(2,1,2)",Box-Jenkins,2025-09-01 00:00:00,1,3.07646433434019,4.364458966003832,1.2879946316636426
"SARIMA(1,1,1)(1,1,1,12)",estacional,2025-09-01 00:00:00,1,3.07646433434019,2.6152379218649866,-0.46122641247520324
"SARIMA(2,1,1)(0,1,1,12)",estacional,2025-09-01 00:00:00,1,3.07646433434019,4.7572421944875565,1.6807778601473666
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2025-09-01 00:00:00,1,3.07646433434019,2.513590498699558,-0.562873835640632
Ridge sobre rezagos,regularizado,2025-09-01 00:00:00,1,3.07646433434019,4.64829191538888,1.57182758104869
Random Forest,aprendizaje,2025-09-01 00:00:00,1,3.07646433434019,3.091750893191594,0.015286558851403953
MLP,aprendizaje,2025-09-01 00:00:00,1,3.07646433434019,2.6586518254226843,-0.41781250891750554
LSTM(16) v12,red neuronal,2025-09-01 00:00:00,1,3.07646433434019,3.357684541983016,0.2812202076428263
LSTM(32) v24,red neuronal,2025-09-01 00:00:00,1,3.07646433434019,2.4456233687751148,-0.6308409655650751
CNN 1D v12,red neuronal,2025-09-01 00:00:00,1,3.07646433434019,2.362470216954884,-0.7139941173853059
CNN 1D v24,red neuronal,2025-09-01 00:00:00,1,3.07646433434019,2.1757764879407033,-0.9006878463994865
Ingenuo,referencia,2025-10-01 00:00:00,1,2.4340002792755833,3.07646433434019,0.6424640550646066
Ingenuo estacional,referencia,2025-10-01 00:00:00,1,2.4340002792755833,0.41177685722004753,-2.0222234220555357
Deriva,referencia,2025-10-01 00:00:00,1,2.4340002792755833,3.071802990080755,0.6378027108051718
AR(1),Box-Jenkins,2025-10-01 00:00:00,1,2.4340002792755833,3.157548952503719,0.7235486732281355
AR(12),Box-Jenkins,2025-10-01 00:00:00,1,2.4340002792755833,3.0728418984495036,0.6388416191739203
MA(2),Box-Jenkins,2025-10-01 00:00:00,1,2.4340002792755833,3.069118505804446,0.6351182265288626
"ARMA(2,2)",Box-Jenkins,2025-10-01 00:00:00,1,2.4340002792755833,2.5627962655671137,0.12879598629153044
"ARIMA(1,1,1)",Box-Jenkins,2025-10-01 00:00:00,1,2.4340002792755833,3.1771102813618715,0.7431100020862882
"ARIMA(2,1,2)",Box-Jenkins,2025-10-01 00:00:00,1,2.4340002792755833,2.571853089805051,0.13785281052946763
"SARIMA(1,1,1)(1,1,1,12)",estacional,2025-10-01 00:00:00,1,2.4340002792755833,4.081999558323115,1.6479992790475313
"SARIMA(2,1,1)(0,1,1,12)",estacional,2025-10-01 00:00:00,1,2.4340002792755833,2.1960764259483017,-0.2379238533272816
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2025-10-01 00:00:00,1,2.4340002792755833,3.9115903057621804,1.477590026486597
